Log Field Name,Data Type,Length,Message ID,Message Description,Message Meaning,Type,Category,Severity,Version
service,string,36,12546,LOG_ID_URL_FILTER_ALLOW,URL address was allowed because it was found in the URL filter list,Web,URLFILTER,Information,6.2.0
sessionid,uint32,10,12546,LOG_ID_URL_FILTER_ALLOW,URL address was allowed because it was found in the URL filter list,Web,URLFILTER,Information,6.2.0
srcintf,string,32,12546,LOG_ID_URL_FILTER_ALLOW,URL address was allowed because it was found in the URL filter list,Web,URLFILTER,Information,6.2.0
srcintfrole,string,10,12546,LOG_ID_URL_FILTER_ALLOW,URL address was allowed because it was found in the URL filter list,Web,URLFILTER,Information,6.2.0
srcip,ip,39,12546,LOG_ID_URL_FILTER_ALLOW,URL address was allowed because it was found in the URL filter list,Web,URLFILTER,Information,6.2.0
srcport,uint16,5,12546,LOG_ID_URL_FILTER_ALLOW,URL address was allowed because it was found in the URL filter list,Web,URLFILTER,Information,6.2.0
subtype,string,20,12546,LOG_ID_URL_FILTER_ALLOW,URL address was allowed because it was found in the URL filter list,Web,URLFILTER,Information,6.2.0
time,string,8,12546,LOG_ID_URL_FILTER_ALLOW,URL address was allowed because it was found in the URL filter list,Web,URLFILTER,Information,6.2.0
trueclntip,ip,39,12546,LOG_ID_URL_FILTER_ALLOW,URL address was allowed because it was found in the URL filter list,Web,URLFILTER,Information,6.2.0
type,string,16,12546,LOG_ID_URL_FILTER_ALLOW,URL address was allowed because it was found in the URL filter list,Web,URLFILTER,Information,6.2.0
unauthuser,string,66,12546,LOG_ID_URL_FILTER_ALLOW,URL address was allowed because it was found in the URL filter list,Web,URLFILTER,Information,6.2.0
unauthusersource,string,66,12546,LOG_ID_URL_FILTER_ALLOW,URL address was allowed because it was found in the URL filter list,Web,URLFILTER,Information,6.2.0
url,string,512,12546,LOG_ID_URL_FILTER_ALLOW,URL address was allowed because it was found in the URL filter list,Web,URLFILTER,Information,6.2.0
urlfilteridx,uint32,10,12546,LOG_ID_URL_FILTER_ALLOW,URL address was allowed because it was found in the URL filter list,Web,URLFILTER,Information,6.2.0
urlfilterlist,string,64,12546,LOG_ID_URL_FILTER_ALLOW,URL address was allowed because it was found in the URL filter list,Web,URLFILTER,Information,6.2.0
user,string,256,12546,LOG_ID_URL_FILTER_ALLOW,URL address was allowed because it was found in the URL filter list,Web,URLFILTER,Information,6.2.0
vd,string,32,12546,LOG_ID_URL_FILTER_ALLOW,URL address was allowed because it was found in the URL filter list,Web,URLFILTER,Information,6.2.0
vrf,uint8,3,12546,LOG_ID_URL_FILTER_ALLOW,URL address was allowed because it was found in the URL filter list,Web,URLFILTER,Information,6.2.0
action,string,11,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
crlevel,string,10,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
crscore,uint32,10,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
date,string,10,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
dstintf,string,32,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
dstintfrole,string,10,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
dstip,ip,39,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
dstport,uint16,5,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
eventtime,uint64,20,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
eventtype,string,32,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
fctuid,string,32,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
forwardedfor,string,128,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
group,string,64,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
hostname,string,256,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
level,string,11,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
logid,string,10,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
msg,string,512,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
policyid,uint32,10,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
profile,string,64,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
rcvdbyte,uint64,20,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
referralurl,string,512,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
reqtype,string,8,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
sentbyte,uint64,20,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
service,string,36,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
sessionid,uint32,10,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
srcintf,string,32,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
srcintfrole,string,10,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
srcip,ip,39,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
srcport,uint16,5,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
subtype,string,20,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
time,string,8,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
trueclntip,ip,39,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
type,string,16,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
unauthuser,string,66,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
unauthusersource,string,66,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
url,string,512,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
user,string,256,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
vd,string,32,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
vrf,uint8,3,12547,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK,The request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
action,string,11,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
crlevel,string,10,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
crscore,uint32,10,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
date,string,10,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
dstintf,string,32,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
dstintfrole,string,10,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
dstip,ip,39,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
dstport,uint16,5,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
eventtime,uint64,20,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
eventtype,string,32,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
fctuid,string,32,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
forwardedfor,string,128,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
group,string,64,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
hostname,string,256,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
level,string,11,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
logid,string,10,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
msg,string,512,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
policyid,uint32,10,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
profile,string,64,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
rcvdbyte,uint64,20,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
referralurl,string,512,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
reqtype,string,8,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
sentbyte,uint64,20,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
service,string,36,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
sessionid,uint32,10,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
srcintf,string,32,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
srcintfrole,string,10,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
srcip,ip,39,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
srcport,uint16,5,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
subtype,string,20,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
time,string,8,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
trueclntip,ip,39,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
type,string,16,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
unauthuser,string,66,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
unauthusersource,string,66,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
url,string,512,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
user,string,256,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
vd,string,32,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
vrf,uint8,3,12548,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK,HTTP certificate request contained an invalid domain name,Web,URLFILTER,Notice,6.2.0
action,string,11,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
crlevel,string,10,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
crscore,uint32,10,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
date,string,10,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
dstintf,string,32,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
dstintfrole,string,10,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
dstip,ip,39,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
dstport,uint16,5,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
eventtime,uint64,20,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
eventtype,string,32,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
fctuid,string,32,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
group,string,64,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
hostname,string,256,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
level,string,11,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
logid,string,10,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
msg,string,512,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
policyid,uint32,10,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
profile,string,64,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
rcvdbyte,uint64,20,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
referralurl,string,512,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
reqtype,string,8,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
sentbyte,uint64,20,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
service,string,36,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
sessionid,uint32,10,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
srcintf,string,32,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
srcintfrole,string,10,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
srcip,ip,39,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
srcport,uint16,5,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
subtype,string,20,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
time,string,8,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
type,string,16,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
unauthuser,string,66,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
unauthusersource,string,66,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
url,string,512,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
user,string,256,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
vd,string,32,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
vrf,uint8,3,12549,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS,HTTP request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
action,string,11,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
crlevel,string,10,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
crscore,uint32,10,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
date,string,10,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
dstintf,string,32,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
dstintfrole,string,10,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
dstip,ip,39,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
dstport,uint16,5,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
eventtime,uint64,20,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
eventtype,string,32,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
fctuid,string,32,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
group,string,64,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
hostname,string,256,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
level,string,11,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
logid,string,10,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
msg,string,512,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
policyid,uint32,10,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
profile,string,64,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
rcvdbyte,uint64,20,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
referralurl,string,512,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
reqtype,string,8,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
sentbyte,uint64,20,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
service,string,36,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
sessionid,uint32,10,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
srcintf,string,32,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
srcintfrole,string,10,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
srcip,ip,39,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
srcport,uint16,5,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
